,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,sold
269,10,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,70,3,-0.03421812717609762,0
270,1,4,-0.9374821446508234,36,13,-0.08318376022278404,1.6567467057646377,1,6,-0.8766644047489469,0
271,2,1,1.110753552529327,25,52,1.3550902875001938,0.06798904629493698,49,3,1.3905071951897516,0
272,4,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,12,4,0.07728211544383874,1
273,10,0,-0.5790408976442973,19,28,1.3550902875001938,1.6567467057646377,97,3,-0.8890533205956065,0
274,16,3,0.24025338122776266,7,21,-0.08318376022278404,1.5822736904769952,25,3,0.15161561052379613,1
275,4,3,0.24025338122776266,7,94,0.6359532636387049,-1.51456252856746,58,3,0.2755047689903912,0
276,4,3,1.110753552529327,25,87,-0.08318376022278404,0.06798904629493698,98,4,0.8949505613233689,1
277,0,3,0.24025338122776266,29,87,-0.08318376022278404,-1.51456252856746,2,3,0.15161561052379613,0
278,10,3,1.110753552529327,32,83,-0.802320784084273,-1.51456252856746,97,3,0.8949505613233689,1
279,10,3,1.110753552529327,25,87,-0.08318376022278404,-1.5083564439601564,69,3,0.8949505613233689,1
280,10,3,1.110753552529327,32,94,-0.44275227215352847,0.06798904629493698,20,3,0.8949505613233689,1
281,4,3,0.24025338122776266,25,15,-0.802320784084273,-1.51456252856746,65,4,0.21356018975709368,0
282,10,1,0.24025338122776266,29,90,-0.08318376022278404,0.06798904629493698,56,3,0.5232830859235825,1
283,10,3,0.24025338122776266,25,91,-0.44275227215352847,0.06798904629493698,58,3,0.15161561052379613,0
284,0,3,0.24025338122776266,29,87,-0.08318376022278404,0.06798904629493698,69,3,1.1427288782565603,0
285,0,3,0.24025338122776266,16,94,0.6359532636387049,-1.51456252856746,58,3,0.08967103129049804,1
286,10,3,0.24025338122776266,29,94,-0.08318376022278404,0.06798904629493698,77,3,-0.158107285642693,1
287,2,4,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,20,3,-0.46783018180918184,0
288,10,1,0.24025338122776266,29,72,1.3550902875001938,0.06798904629493698,103,3,0.5232830859235825,1
289,10,3,0.24025338122776266,25,94,-0.08318376022278404,-1.51456252856746,20,3,0.15161561052379613,0
290,0,3,0.24025338122776266,7,116,-1.1618892960150173,-1.4214712594579073,41,7,0.1392266946771363,1
291,2,1,1.110753552529327,25,72,-0.08318376022278404,-1.51456252856746,56,3,1.1427288782565603,1
292,7,3,1.110753552529327,32,83,-0.08318376022278404,-1.51456252856746,97,3,0.5728387493102208,1
293,4,3,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,56,3,-0.09616270640939516,1
294,10,3,0.24025338122776266,25,38,-0.08318376022278404,0.06798904629493698,70,3,-0.03421812717609762,0
295,10,1,0.24025338122776266,29,72,-0.08318376022278404,-1.51456252856746,99,3,1.3905071951897516,0
296,0,3,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,103,4,0.5232830859235825,1
297,4,5,1.110753552529327,25,93,1.3550902875001938,0.06798904629493698,23,3,1.6630633438162614,0
298,10,3,0.24025338122776266,25,42,-0.44275227215352847,-1.51456252856746,100,3,0.3993939274569869,1
299,2,4,0.24025338122776266,25,94,1.3550902875001938,1.6567467057646377,20,3,-0.5545525927357988,0
300,2,3,-0.5790408976442973,7,7,-0.802320784084273,-0.7263897834399132,58,3,-0.963386815675564,1
301,2,1,1.110753552529327,25,72,1.3550902875001938,0.06798904629493698,68,3,1.0188397197899646,1
302,10,3,1.110753552529327,32,91,-0.44275227215352847,-1.51456252856746,81,3,4.611625315321235,1
303,10,3,0.24025338122776266,7,91,-0.08318376022278404,-1.5083564439601564,20,3,0.15161561052379613,1
304,2,1,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,103,3,0.5232830859235825,0
305,10,3,0.24025338122776266,7,109,-0.802320784084273,-1.51456252856746,36,3,0.15161561052379613,0
306,7,0,-0.9374821446508234,20,74,1.3550902875001938,0.06798904629493698,58,3,-0.988164647368883,1
307,16,3,0.24025338122776266,29,21,-0.08318376022278404,0.06798904629493698,25,3,0.15161561052379613,1
308,10,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,20,3,0.2755047689903912,1
309,7,3,0.24025338122776266,25,83,-0.802320784084273,-1.51456252856746,97,3,-0.2696075282626288,0
310,10,3,-0.9374821446508234,29,91,-0.08318376022278404,0.06798904629493698,58,3,-1.211165132608755,1
311,4,4,-0.9374821446508234,31,87,1.3550902875001938,-1.51456252856746,70,3,-1.0748870582955,0
312,11,1,0.24025338122776266,29,72,1.3550902875001938,0.06798904629493698,68,3,0.8949505613233689,1
313,0,3,0.24025338122776266,25,34,-0.08318376022278404,0.06798904629493698,101,3,0.18878235806377455,0
314,2,0,-1.8079823159523878,35,5,-1.1618892960150173,0.06798904629493698,39,3,-1.211165132608755,1
315,4,3,0.24025338122776266,25,38,-0.08318376022278404,0.06798904629493698,98,3,0.31267151653037023,0
316,7,0,-0.9374821446508234,31,87,1.3550902875001938,-1.51456252856746,70,3,-0.9757757315222234,0
317,10,3,-0.9374821446508234,7,98,-0.802320784084273,0.06798904629493698,83,7,-0.7775530779756706,1
318,7,3,-0.5790408976442973,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.158107285642693,1
319,0,3,-1.8079823159523878,7,59,-0.802320784084273,0.06798904629493698,108,3,-0.8394976572089685,0
320,7,3,-0.5790408976442973,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.740386330435692,1
321,10,3,1.110753552529327,32,91,-0.802320784084273,-1.51456252856746,5,3,0.8825616454767097,0
322,2,3,-0.5790408976442973,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,0
323,7,3,0.24025338122776266,34,87,-0.08318376022278404,-1.51456252856746,70,3,0.027726452057200486,1
324,0,3,0.24025338122776266,7,111,-0.08318376022278404,0.06798904629493698,26,3,0.15161561052379613,1
325,10,3,-0.5790408976442973,7,5,-0.802320784084273,0.06798904629493698,39,3,-0.7899419938223302,0
326,0,3,0.24025338122776266,7,91,-0.44275227215352847,-1.51456252856746,58,3,7.622131866059507,0
327,2,4,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,20,3,-0.46783018180918184,1
328,7,4,-1.3471292840868538,25,94,-0.08318376022278404,0.06798904629493698,58,3,-1.0129424790622021,1
329,4,3,0.24025338122776266,26,72,4.23163838294615,-1.51456252856746,56,3,-0.021829211329437773,1
330,11,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,103,3,0.7710614028567738,0
331,16,3,0.24025338122776266,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,1
332,2,3,-0.5790408976442973,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,1
333,10,3,0.24025338122776266,25,83,-0.802320784084273,-1.51456252856746,97,3,-0.28199644410928837,0
334,2,1,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,56,3,0.5232830859235825,0
335,7,3,-0.5790408976442973,25,39,-0.08318376022278404,0.06798904629493698,58,3,-0.740386330435692,1
337,7,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.29438535995594795,1
338,2,3,0.24025338122776266,7,5,-0.802320784084273,-1.51456252856746,39,4,-0.09616270640939516,1
339,4,3,0.24025338122776266,25,38,-0.08318376022278404,0.06798904629493698,20,3,-0.09616270640939516,0
340,4,3,0.24025338122776266,7,22,-0.802320784084273,1.5822736904769952,41,4,0.15161561052379613,0
341,10,3,0.24025338122776266,25,117,0.6359532636387049,-1.5083564439601564,98,3,0.15161561052379613,1
342,7,3,0.24025338122776266,29,7,-0.08318376022278404,-1.51456252856746,51,3,0.027726452057200486,1
343,10,0,-0.6302467900738009,31,87,1.3550902875001938,1.6567467057646377,70,3,-0.8394976572089685,0
344,4,4,-0.9374821446508234,25,87,-0.08318376022278404,0.06798904629493698,70,3,-1.0872759741421596,0
345,10,1,0.24025338122776266,29,72,1.3550902875001938,0.06798904629493698,103,3,0.3993939274569869,0
346,7,3,-0.5790408976442973,7,22,-1.1618892960150173,0.06798904629493698,6,3,-0.7899419938223302,0
347,4,4,0.24025338122776266,25,6,1.3550902875001938,0.06798904629493698,70,3,-0.24482969656930995,1
348,2,0,-1.8079823159523878,35,5,-0.802320784084273,0.06798904629493698,39,3,-0.7156084987423729,0
349,4,4,0.24025338122776266,25,38,-0.08318376022278404,-1.51456252856746,98,3,-2.573698097424373,1
351,7,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.29438535995594795,1
352,11,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,99,3,0.7710614028567738,0
353,7,5,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,23,3,0.6471722443901782,0
354,16,3,0.24025338122776266,29,21,1.3550902875001938,1.6567467057646377,25,3,0.3993939274569869,1
355,4,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,98,3,-0.07138487471607603,1
356,10,3,0.24025338122776266,7,5,-0.802320784084273,-1.51456252856746,39,3,0.15161561052379613,1
357,4,1,0.24025338122776266,25,90,-0.08318376022278404,-1.51456252856746,56,3,0.7091168236234757,0
358,4,3,0.24025338122776266,35,91,-0.08318376022278404,-1.5083564439601564,58,3,0.3498382640703486,0
359,4,3,-0.5790408976442973,25,39,-0.08318376022278404,0.06798904629493698,58,3,-0.8890533205956065,0
360,7,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,97,3,-0.2696075282626288,1
361,2,3,-0.5790408976442973,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,1
362,10,3,1.110753552529327,32,91,-0.44275227215352847,0.06798904629493698,48,3,0.8949505613233689,0
363,7,3,0.24025338122776266,25,91,-0.08318376022278404,-1.51456252856746,58,3,-0.2696075282626288,1
364,10,3,0.24025338122776266,7,83,-0.08318376022278404,0.06798904629493698,46,3,0.15161561052379613,0
365,7,3,0.24025338122776266,7,59,-0.08318376022278404,-1.5083564439601564,108,3,-0.0466070430227569,1
366,4,3,1.110753552529327,25,38,-0.08318376022278404,0.06798904629493698,98,3,0.8949505613233689,0
367,10,1,0.24025338122776266,29,90,-0.08318376022278404,0.06798904629493698,56,3,0.3993939274569869,0
368,4,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,38,3,0.31267151653037023,1
369,7,4,-0.5790408976442973,29,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8890533205956065,0
370,2,0,0.24025338122776266,20,94,0.6359532636387049,0.06798904629493698,79,3,0.22594910560375298,1
371,0,3,0.24025338122776266,7,57,-0.802320784084273,-0.7263897834399132,101,3,0.027726452057200486,0
372,2,1,1.110753552529327,29,52,1.3550902875001938,0.06798904629493698,49,3,1.4524517744230492,1
373,10,3,1.110753552529327,32,34,-0.802320784084273,-0.7263897834399132,101,3,0.6471722443901782,0
374,4,0,-0.9374821446508234,20,87,-0.08318376022278404,0.06798904629493698,70,3,-0.5669415085824581,1
375,7,3,0.24025338122776266,25,57,-0.802320784084273,0.06798904629493698,101,3,-0.20766294902933125,1
376,10,2,-1.8079823159523878,0,33,-0.802320784084273,-0.7263897834399132,39,3,-0.6041082561224368,1
377,4,3,0.24025338122776266,7,65,-0.802320784084273,1.5822736904769952,6,3,-0.3439410233425862,0
378,2,3,-0.5790408976442973,7,5,-0.802320784084273,0.06798904629493698,39,3,-0.7156084987423729,0
379,0,3,0.24025338122776266,25,72,-0.08318376022278404,-1.51456252856746,56,4,0.3993939274569869,1
380,7,1,1.110753552529327,29,72,-0.08318376022278404,0.06798904629493698,56,3,1.5763409328896447,0
381,10,3,0.24025338122776266,25,83,-0.802320784084273,-0.7263897834399132,97,3,-0.28199644410928837,1
382,2,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,99,3,0.2755047689903912,0
383,10,3,-0.5790408976442973,29,91,-0.08318376022278404,0.06798904629493698,20,3,-0.7156084987423729,0
384,2,4,-0.9374821446508234,20,94,1.3550902875001938,1.6567467057646377,58,3,-1.211165132608755,1
385,10,4,-0.5790408976442973,22,94,-0.08318376022278404,1.6567467057646377,58,3,-1.1739983850687765,0
386,10,3,-0.9374821446508234,29,7,-0.802320784084273,-0.7263897834399132,58,3,-0.7156084987423729,0
387,4,5,0.24025338122776266,25,73,-0.08318376022278404,1.5822736904769952,50,3,0.18878235806377455,1
388,4,5,0.24025338122776266,29,101,-0.08318376022278404,0.06798904629493698,23,3,-0.09616270640939516,1
389,10,0,-0.5790408976442973,19,94,1.3550902875001938,1.6567467057646377,58,3,-0.8147198255156494,1
390,2,1,1.110753552529327,25,72,-0.08318376022278404,-1.51456252856746,56,3,1.1427288782565603,1
391,2,1,1.110753552529327,25,72,1.3550902875001938,0.06798904629493698,103,3,1.1427288782565603,0
392,0,3,0.24025338122776266,0,38,0.6359532636387049,-1.51456252856746,2,3,0.15161561052379613,1
393,11,1,1.110753552529327,25,72,-0.08318376022278404,0.06798904629493698,103,3,0.7710614028567738,1
394,4,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,38,4,0.31267151653037023,0
395,7,4,0.24025338122776266,25,57,-0.802320784084273,0.06798904629493698,12,3,-0.20766294902933125,0
396,10,3,0.24025338122776266,29,87,-0.08318376022278404,0.06798904629493698,60,3,0.027726452057200486,1
397,10,3,-0.5790408976442973,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.22005186487599082,0
398,4,5,0.24025338122776266,26,72,-0.08318376022278404,0.06798904629493698,23,3,-0.36871885503590535,0
399,10,4,-0.5790408976442973,22,94,1.3550902875001938,-1.51456252856746,58,3,-1.1739983850687765,0
400,10,3,0.24025338122776266,7,5,-0.802320784084273,-1.51456252856746,39,3,0.15161561052379613,0
401,2,1,1.110753552529327,25,72,1.3550902875001938,0.06798904629493698,56,3,1.0188397197899646,1
402,10,3,5.36084262417814,29,38,-0.08318376022278404,0.06798904629493698,60,3,0.027726452057200486,1
403,0,3,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,56,4,0.5232830859235825,1
404,11,1,1.110753552529327,25,72,1.3550902875001938,0.06798904629493698,68,3,0.8949505613233689,0
405,2,4,-0.5790408976442973,25,94,-0.08318376022278404,1.6567467057646377,58,3,-1.211165132608755,1
406,16,4,-0.9374821446508234,25,21,1.3550902875001938,1.6567467057646377,97,3,-1.0872759741421596,0
407,4,4,-0.5790408976442973,25,74,-0.08318376022278404,1.6567467057646377,41,3,-0.8890533205956065,0
408,10,3,10.481431867128515,25,83,-0.802320784084273,1.5822736904769952,97,3,0.15161561052379613,0
409,10,3,-1.8079823159523878,7,5,-1.1618892960150173,0.06798904629493698,39,3,-1.1492205533754574,0
410,10,5,0.24025338122776266,25,72,-0.08318376022278404,1.6567467057646377,23,3,0.7338946553167949,0
411,10,4,-0.5790408976442973,8,72,-0.08318376022278404,1.6567467057646377,79,3,-0.46783018180918184,0
412,7,3,0.24025338122776266,25,83,-0.802320784084273,-1.51456252856746,12,3,0.027726452057200486,0
413,0,0,-0.9374821446508234,16,21,-0.08318376022278404,0.06798904629493698,97,3,-0.5917193402757772,0
414,2,0,-0.9374821446508234,16,91,-0.08318376022278404,0.06798904629493698,58,3,-1.0005535632155427,0
415,4,3,0.24025338122776266,25,91,-0.802320784084273,0.06798904629493698,65,4,0.2755047689903912,1
416,4,3,-0.9374821446508234,7,83,-0.802320784084273,-0.7263897834399132,97,3,-0.5297747610424797,1
417,7,4,-0.5790408976442973,25,21,-0.08318376022278404,0.06798904629493698,97,3,-0.8023309096689898,0
418,4,3,0.24025338122776266,7,91,-0.08318376022278404,-1.51456252856746,58,3,0.07728211544383874,1
419,10,4,-0.5790408976442973,29,87,-0.08318376022278404,0.06798904629493698,60,3,-0.405885602575884,1
420,10,0,0.24025338122776266,31,72,1.3550902875001938,1.6567467057646377,56,3,-0.09616270640939516,1
421,3,3,-1.449541068945861,11,33,-0.44275227215352847,0.06798904629493698,39,3,-0.8394976572089685,0
422,7,3,0.24025338122776266,25,93,-0.08318376022278404,0.06798904629493698,77,3,0.2878936848370511,0
423,2,3,10.481431867128515,25,7,-0.08318376022278404,-1.51456252856746,20,4,0.2755047689903912,0
424,4,1,6.231342795479703,22,107,1.3550902875001938,0.06798904629493698,68,3,2.901954928482217,0
425,4,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,103,3,0.6719500760834973,0
426,4,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,98,3,-0.07138487471607603,1
427,4,4,-0.5790408976442973,25,74,-0.08318376022278404,0.06798904629493698,58,4,-0.5917193402757772,0
428,7,1,1.110753552529327,25,72,0.6359532636387049,0.06798904629493698,68,3,1.5763409328896447,0
429,12,0,-1.8079823159523878,16,5,-0.802320784084273,-1.3221739057410509,39,3,-1.136831637528798,0
430,15,2,-1.8079823159523878,7,22,-0.802320784084273,0.06798904629493698,6,7,-1.1492205533754574,0
431,10,3,-0.9374821446508234,29,94,-0.08318376022278404,0.06798904629493698,58,3,-0.8394976572089685,0
432,10,3,-0.5790408976442973,29,62,-0.802320784084273,-0.7263897834399132,58,3,-0.46783018180918184,0
433,10,5,0.24025338122776266,30,74,1.3550902875001938,1.6567467057646377,20,3,0.2755047689903912,0
434,10,3,0.24025338122776266,25,93,1.3550902875001938,1.6567467057646377,64,3,0.5232830859235825,0
435,2,1,1.110753552529327,25,71,-0.08318376022278404,0.06798904629493698,49,3,1.3905071951897516,0
436,7,3,0.24025338122776266,7,22,-0.802320784084273,1.5822736904769952,6,3,0.027726452057200486,0
437,6,4,-1.449541068945861,12,66,1.3550902875001938,1.6567467057646377,33,7,-1.211165132608755,1
438,10,4,4.5415483453060785,37,94,2.7933643352231714,1.6567467057646377,58,3,-0.9386089839822448,0
439,2,3,0.24025338122776266,25,91,-0.802320784084273,0.06798904629493698,58,4,-0.09616270640939516,1
440,10,3,1.110753552529327,32,115,-0.08318376022278404,-1.51456252856746,61,3,0.8949505613233689,0
441,4,3,0.24025338122776266,25,38,-0.802320784084273,0.06798904629493698,98,3,0.15161561052379613,1
442,10,4,-1.3471292840868538,29,91,-0.08318376022278404,0.06798904629493698,58,3,-0.8890533205956065,0
443,10,3,0.24025338122776266,25,109,-0.802320784084273,-0.7263897834399132,36,3,0.15161561052379613,0
444,7,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,56,3,0.15161561052379613,1
445,4,3,-0.5790408976442973,25,8,-0.08318376022278404,0.06798904629493698,10,3,-0.5421636768891392,0
446,0,3,0.24025338122776266,7,91,-0.802320784084273,1.5822736904769952,58,4,0.3993939274569869,0
447,4,5,0.24025338122776266,25,97,-0.08318376022278404,0.06798904629493698,19,3,0.18878235806377455,0
448,11,1,0.24025338122776266,25,90,-0.08318376022278404,0.06798904629493698,56,3,0.15161561052379613,0
449,13,4,-0.8350703597918161,14,23,1.3550902875001938,1.6567467057646377,84,5,-1.0253313949088618,1
450,7,3,0.24025338122776266,7,91,-0.08318376022278404,-0.7263897834399132,58,3,-0.20766294902933125,1
451,4,5,0.24025338122776266,29,101,1.3550902875001938,0.06798904629493698,19,3,0.11444886298381717,0
452,7,5,0.24025338122776266,29,93,-0.08318376022278404,1.6567467057646377,58,3,0.2878936848370511,0
453,10,3,-0.5790408976442973,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.5297747610424797,0
454,4,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,98,3,0.3498382640703486,0
455,4,0,-1.8079823159523878,35,59,-0.802320784084273,1.5822736904769952,108,3,-0.7527752462823516,0
456,4,3,1.110753552529327,29,89,-0.08318376022278404,-1.51456252856746,99,3,2.901954928482217,0
457,13,4,-0.8350703597918161,14,16,-0.802320784084273,-0.7263897834399132,33,5,-1.0228536117395297,1
458,13,4,9.406108126108936,14,23,-0.08318376022278404,0.06798904629493698,84,5,-1.0253313949088618,0
459,7,3,1.110753552529327,32,83,-0.08318376022278404,0.06798904629493698,97,3,0.5232830859235825,1
460,0,3,0.24025338122776266,25,83,-0.802320784084273,-1.51456252856746,20,3,0.18878235806377455,0
461,0,2,-1.8079823159523878,7,22,-0.802320784084273,-0.7263897834399132,6,3,-0.8394976572089685,0
462,2,3,0.24025338122776266,25,91,-0.08318376022278404,-1.51456252856746,58,3,0.3622271799170085,0
463,10,3,-0.5790408976442973,29,94,-0.08318376022278404,1.6567467057646377,62,3,-0.7156084987423729,0
464,10,3,0.24025338122776266,25,93,-0.08318376022278404,0.06798904629493698,64,3,0.7338946553167949,1
465,2,3,0.24025338122776266,7,109,-0.802320784084273,1.5822736904769952,39,3,-0.09616270640939516,0
466,0,3,0.24025338122776266,7,83,-0.802320784084273,1.5822736904769952,48,3,0.15161561052379613,0
467,4,3,0.24025338122776266,25,38,-0.08318376022278404,-1.5083564439601564,98,3,-0.07138487471607603,0
468,7,1,1.110753552529327,29,72,0.6359532636387049,-1.51456252856746,99,3,2.1090643142960053,0
469,10,4,-0.5790408976442973,33,28,0.6359532636387049,0.06798904629493698,97,3,-0.8394976572089685,0
470,7,0,-0.9374821446508234,31,87,-0.08318376022278404,1.6567467057646377,70,3,-0.9757757315222234,1
471,7,3,0.24025338122776266,25,91,-0.08318376022278404,1.5822736904769952,7,3,-0.22005186487599082,1
472,6,4,-1.449541068945861,12,102,-0.08318376022278404,-0.7263897834399132,33,7,-1.211165132608755,1
473,4,4,-0.9374821446508234,20,38,-0.08318376022278404,0.06798904629493698,70,3,-0.8147198255156494,1
474,2,3,0.24025338122776266,30,70,0.6359532636387049,0.06798904629493698,17,3,-0.021829211329437773,1
475,4,3,-0.5790408976442973,7,37,-0.08318376022278404,-0.7263897834399132,97,3,-0.35632993918924577,1
476,4,5,-0.005534902433855607,25,72,-0.08318376022278404,0.06798904629493698,23,3,-0.36871885503590535,0
477,10,3,-0.5790408976442973,25,91,-0.08318376022278404,-0.40367338386013035,58,3,-0.46783018180918184,0
479,16,3,-0.9374821446508234,29,91,-0.08318376022278404,0.06798904629493698,58,3,-1.2731097118420527,0
480,4,3,0.24025338122776266,29,87,-0.08318376022278404,1.6567467057646377,20,3,0.10205994713715788,0
481,4,3,0.24025338122776266,7,7,-0.802320784084273,-1.51456252856746,58,3,0.126837778830477,1
482,7,3,-0.9374821446508234,29,38,-0.802320784084273,-0.7263897834399132,70,3,-0.7279974145890324,0
483,3,3,0.24025338122776266,25,48,-0.802320784084273,0.06798904629493698,41,3,-0.23244078072265037,1
484,10,3,0.24025338122776266,7,15,-0.802320784084273,-0.7263897834399132,97,3,0.2755047689903912,0
485,10,3,-0.5790408976442973,29,38,-0.08318376022278404,0.06798904629493698,70,3,-0.405885602575884,1
486,4,5,0.24025338122776266,29,101,1.3550902875001938,1.6567467057646377,19,3,0.11444886298381717,1
487,4,3,0.24025338122776266,25,72,1.3550902875001938,1.6567467057646377,56,3,-0.021829211329437773,0
488,10,4,-1.3471292840868538,29,94,1.3550902875001938,1.6567467057646377,58,3,-0.8890533205956065,0
489,2,4,-1.3471292840868538,25,94,1.3550902875001938,1.6567467057646377,58,3,-1.4465545336952863,0
490,10,3,0.24025338122776266,29,91,-0.08318376022278404,0.06798904629493698,20,3,0.2755047689903912,1
491,16,4,-0.9374821446508234,20,94,4.23163838294615,1.6567467057646377,58,3,-1.2731097118420527,1
492,2,1,0.24025338122776266,25,72,-0.08318376022278404,0.06798904629493698,56,3,-0.10855162225605473,1
493,0,3,0.24025338122776266,7,12,-0.08318376022278404,-1.51456252856746,26,3,0.15161561052379613,0
494,2,1,1.110753552529327,16,70,2.7933643352231714,0.06798904629493698,107,3,2.790454685862281,1
495,10,4,-1.3471292840868538,0,58,-0.08318376022278404,-0.40367338386013035,97,3,-0.963386815675564,0
496,10,3,0.24025338122776266,25,87,-0.08318376022278404,0.06798904629493698,70,3,0.11444886298381717,1
497,7,3,-0.5790408976442973,25,74,-0.08318376022278404,-1.51456252856746,58,3,-0.740386330435692,1
498,10,3,-0.9374821446508234,29,7,-0.08318376022278404,0.06798904629493698,58,3,-0.8394976572089685,1
499,10,3,0.24025338122776266,29,91,-0.08318376022278404,0.06798904629493698,58,3,0.2755047689903912,1
500,2,2,-1.8079823159523878,7,5,-0.802320784084273,0.06798904629493698,39,5,-1.0872759741421596,1
501,7,3,0.24025338122776266,7,91,-0.08318376022278404,0.06798904629493698,12,3,-0.20766294902933125,0
502,10,0,-0.6302467900738009,16,38,-0.08318376022278404,0.06798904629493698,70,3,-0.8394976572089685,1
503,10,3,-0.5790408976442973,7,5,-0.802320784084273,1.5822736904769952,39,3,0.027726452057200486,0
504,10,2,-1.8079823159523878,7,22,-0.802320784084273,-1.4214712594579073,6,7,-1.0253313949088618,0
505,10,3,-0.9374821446508234,25,91,-0.08318376022278404,0.06798904629493698,58,3,-0.7899419938223302,0
506,2,3,0.24025338122776266,25,94,-0.08318376022278404,0.06798904629493698,58,3,-0.09616270640939516,0
507,0,3,0.24025338122776266,29,38,-0.802320784084273,-1.51456252856746,69,3,0.15161561052379613,1
508,7,4,-0.9374821446508234,29,94,-0.08318376022278404,1.6567467057646377,58,3,-0.9138311522889256,0
509,10,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,99,3,0.3993939274569869,1
510,4,4,-0.9374821446508234,16,91,-0.08318376022278404,-0.7263897834399132,58,3,-0.9757757315222234,0
511,0,3,0.24025338122776266,25,94,-0.802320784084273,1.5822736904769952,20,3,0.15161561052379613,0
512,4,3,0.24025338122776266,25,91,-0.08318376022278404,-1.51456252856746,58,3,0.126837778830477,0
513,4,3,0.24025338122776266,25,87,1.3550902875001938,0.06798904629493698,98,3,0.15161561052379613,1
514,18,3,0.24025338122776266,29,87,1.3550902875001938,0.06798904629493698,69,3,-0.158107285642693,1
515,2,2,-1.8079823159523878,7,5,-1.1618892960150173,0.06798904629493698,39,3,-1.211165132608755,0
516,7,3,0.24025338122776266,35,38,-0.802320784084273,-1.51456252856746,70,3,-0.0466070430227569,1
517,2,1,0.24025338122776266,25,72,2.7933643352231714,1.6567467057646377,27,3,0.2011712739104344,0
518,7,3,0.24025338122776266,25,91,-0.08318376022278404,0.06798904629493698,10,3,-0.0466070430227569,0
519,2,1,1.110753552529327,25,72,1.3550902875001938,0.06798904629493698,44,3,1.1427288782565603,1
520,10,1,0.24025338122776266,29,72,-0.08318376022278404,0.06798904629493698,99,3,1.3905071951897516,0
521,7,4,-0.9374821446508234,29,94,-0.08318376022278404,0.06798904629493698,58,3,-0.9386089839822448,1
522,4,3,-0.5790408976442973,25,39,-0.08318376022278404,0.06798904629493698,58,3,-0.5421636768891392,1
523,7,3,0.24025338122776266,7,83,-0.802320784084273,-0.7263897834399132,97,3,-0.5545525927357988,1
524,4,3,1.110753552529327,29,38,-0.08318376022278404,0.06798904629493698,98,4,0.8949505613233689,1
525,10,3,4.5415483453060785,25,58,-0.08318376022278404,0.06798904629493698,97,1,-0.07138487471607603,1
526,10,3,0.24025338122776266,25,94,-0.802320784084273,-1.51456252856746,5,3,0.15161561052379613,0
527,10,3,0.24025338122776266,7,83,-0.08318376022278404,-1.5083564439601564,46,3,0.15161561052379613,1
528,4,3,0.24025338122776266,25,91,-0.802320784084273,1.5822736904769952,65,3,0.2755047689903912,1
529,4,3,0.24025338122776266,25,8,-0.08318376022278404,0.06798904629493698,58,3,-0.22005186487599082,0
530,4,1,1.110753552529327,29,72,1.3550902875001938,0.06798904629493698,68,3,2.901954928482217,1
531,16,3,0.24025338122776266,29,91,-0.08318376022278404,1.5822736904769952,58,3,-0.09616270640939516,1
532,2,3,0.24025338122776266,30,94,-0.08318376022278404,0.06798904629493698,94,3,-0.09616270640939516,0
